"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","source_file","source_path","BatSpeed","VerticalAttackAngle","HorizontalAttackAngle"
"53","2026-01-07","15:13:18.83","4","1","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","0","0","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"88.48683","-0.993072","-1.715859","2335.808234","247.047377","2:15","5.60723","2.1316","5.81915","-27.87139","8.11804","16.32595","2.36079","1.89629","80.55284","-6.175834","1.212219","0.431776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.80504","4.80922","-2.00072","50","5.50957","3.14495","-128.42056","-3.17903","-14.60639","28.24615","-24.19619","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","4e889190-ec05-11f0-a0b4-9f64fd8cf2cb","87.29622",NA,NA,"7.93399",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:13:18.83","2026-01-07T15:13:18.8390000-05:00","2026-01-07T20:13:18.8390000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","345c92c6-7334-4112-889c-d9abed4a2aa3","54.67886","-129.44558","14.12307","5.60901","-2.30097","-12.0981","-2.12447","3.675","-7.3032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"52","2026-01-07","15:13:05.39","3","6","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","3","2","Sinker","Sinker","BallCalled","Walk","Undefined","Undefined","0","0",NA,"89.27817","-2.947144","-2.466601","2419.42004","245.242714","2:15","5.70666","1.93879","5.77147","-25.9958","9.80213","18.43662","0.79281","1.17838","80.81191","-7.782841","0.837199","0.430626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-10.30107","6.31079","-1.74656","50","5.44706","4.79431","-129.28852","-7.54074","-17.16528","30.85704","-21.658","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","46855460-ec05-11f0-a0b4-9f64fd8cf2cb","87.52941",NA,NA,"8.46626",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:13:05.39","2026-01-07T15:13:05.3920000-05:00","2026-01-07T20:13:05.3920000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","910f416e-6509-471b-8270-3fd9b89b7eb6","54.72819","-130.4121","15.42852","5.70728","-6.75211","-10.829","-1.93251","5.41935","-8.58264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"51","2026-01-07","15:07:32.56","3","5","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","2","2","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"89.25453","-0.819018","-2.849787","2333.704136","241.292883","2:00","5.61982","2.12288","6.06011","-24.81848","10.3913","16.74162","2.79258","0.87823","80.844","-5.485962","0.162153","0.427074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.48288","5.96382","-1.91029","50","5.54299","5.7424","-129.45315","-2.64775","-15.92483","29.6418","-22.15886","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","802a5e50-ec04-11f0-a0b4-9f64fd8cf2cb","88.25741",NA,NA,"8.41053",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:07:32.56","2026-01-07T15:07:32.5630000-05:00","2026-01-07T20:07:32.5630000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","7e0d046b-a9d6-40e8-a492-d433b06a841a","54.43797","-130.46538","14.8209","5.62049","-1.89104","-11.07943","-2.11568","6.28621","-7.96241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"50","2026-01-07","15:07:10.85","3","4","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","1","2","Slider","Slider","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"82.57147","1.588942","0.440095","2563.262747","70.768521","8:15","5.66008","2.01555","5.46556","-44.30365","-1.97173","-10.0543","3.45567","1.5896","74.40125","-6.5503","-1.351343","0.46828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1613","-1.00323","-2.04737","50","5.77013","-0.48971","-119.65157","1.73017","7.35076","26.87329","-33.60286","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","7321baa0-ec04-11f0-a0b4-9f64fd8cf2cb","80.49131",NA,NA,"8.17022",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:07:10.85","2026-01-07T15:07:10.8500000-05:00","2026-01-07T20:07:10.8500000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","018cac0f-2dbc-4532-a565-c8408963e9ae","55.03092","-120.77621","13.43665","5.66829","3.13644","-16.80143","-2.02043","-0.79734","3.67538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"49","2026-01-07","15:06:53.10","3","3","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","1","1","Slider","Curveball","StrikeCalled","Undefined","Undefined","Undefined","0","0",NA,"82.15485","0.808812","-1.707678","2549.481675","20.132794","6:45","5.67592","1.99411","5.62105","-48.04629","-5.63811","-2.61445","2.42724","0.18214","74.4733","-7.993065","-2.174977","0.468701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.76976","-2.66874","-1.84674","50","5.71419","3.65819","-119.12904","-0.00319","1.0888","26.23993","-35.94893","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","68a60360-ec04-11f0-a0b4-9f64fd8cf2cb","80.4189",NA,NA,"7.68155",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:06:53.10","2026-01-07T15:06:53.1010000-05:00","2026-01-07T20:06:53.1010000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","a0611eae-234f-4cd0-a6d4-5886585f697f","54.87753","-120.19858","13.11997","5.68446","1.46209","-17.97446","-1.99494","3.61381","0.5444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"48","2026-01-07","15:06:37.90","3","2","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","1","0","Sinker","Sinker","StrikeCalled","Undefined","Undefined","Undefined","0","0",NA,"89.2671","-1.421148","-3.735923","2391.533411","253.883737","2:30","5.67695","2.17118","5.88269","-28.1062","7.84012","22.29824","2.01194","0.5551","79.95374","-6.68234","0.260877","0.431518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12.69501","4.89551","-1.88221","50","5.54602","7.47261","-129.15917","-4.15996","-20.94559","32.73939","-24.09688","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","5f9303e0-ec04-11f0-a0b4-9f64fd8cf2cb","87.34855",NA,NA,"9.31336",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:06:37.90","2026-01-07T15:06:37.9070000-05:00","2026-01-07T20:06:37.9070000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","1b785391-052f-4b4b-b18a-bb0d7489a071","54.615","-130.32373","16.36969","5.67875","-3.30282","-12.04844","-2.16127","8.21766","-10.4728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"47","2026-01-07","15:06:16.90","3","1","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","0","0","Slider","Slider","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"82.41189","2.294468","0.890691","2608.519046","56.006804","7:45","5.74384","1.99459","5.45756","-47.50727","-5.40488","-10.07938","3.93408","1.98845","74.9447","-6.389957","-0.904316","0.467008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.31485","-2.94965","-2.06605","50","5.9137","-1.4352","-119.52719","3.07069","7.63386","24.57802","-36.41071","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","52f7a0f0-ec04-11f0-a0b4-9f64fd8cf2cb","80.7104",NA,NA,"7.46719",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:06:16.90","2026-01-07T15:06:16.9060000-05:00","2026-01-07T20:06:16.9060000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","0fa52464-e0de-4443-a52e-cbefe6cdc11b","55.0419","-120.55948","12.28901","5.75262","4.59997","-18.20536","-1.99904","-1.75582","3.81693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"46","2026-01-07","15:05:47.90","2","4","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","3","0","Slider","Slider","BallCalled","Walk","Undefined","Undefined","0","0",NA,"83.85801","2.786818","1.319148","2640.072984","94.673576","9:15","5.63199","2.15854","5.01028","-39.4514","2.5011","-11.42134","4.97755","2.45208","75.01061","-4.446914","-0.695712","0.466177","45.92705","4.198311","-171.321055","2886.170268",NA,NA,NA,"47.26821","47.26821","-168.098178","0.710448","6.02607","0.80768","-2.27557","50","5.86834","-2.26696","-121.22653","4.4073","8.79568","27.93206","-30.99516","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","41ad5bf0-ec04-11f0-a0b4-9f64fd8cf2cb","80.85444","4.85152",NA,"8.84741",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:05:47.90","2026-01-07T15:05:47.9090000-05:00","2026-01-07T20:05:47.9090000Z","GroundBall","v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","2b9dc4f4-36b6-46fa-854c-10c08dd5f348","55.48427","-122.48366","13.96603","5.6386","5.80228","-15.49758","-2.16464","-2.66282","4.39784","281.650177","-2.19261","-66.40911","6.29435","-0.09067","0.05095","-1.03297","2.2233","-2.12378","0.78023","4.48465","4.93128","-16.78029","1.46019","-0.12541","-0.09723","0.06413","-0.01772","-0.0005","-2.37364","-10.13713","-0.12464","-0.38165","0.10662","0.05429","-0.13138","0.10683","-0.03483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"45","2026-01-07","15:05:30.09","2","3","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","2","0","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"89.63652","0.012304","-1.405433","2296.185193","261.600773","2:45","5.65975","2.01469","5.8382","-31.65293","3.93044","17.46064","3.03344","2.16324","80.3225","-5.88574","1.727391","0.429334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.32563","2.4213","-1.91013","50","5.6426","2.41107","-129.91895","-1.09626","-15.57001","33.09338","-28.13147","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","370c1b50-ec04-11f0-a0b4-9f64fd8cf2cb","87.79287",NA,NA,"9.31403",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:05:30.09","2026-01-07T15:05:30.0940000-05:00","2026-01-07T20:05:30.0940000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","a955b2ca-c943-41e0-8224-63e3b56a3b8c","54.6576","-131.09998","16.54669","5.6638","-0.09231","-14.06573","-2.00609","2.96673","-7.78501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"44","2026-01-07","15:05:14.90","2","2","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","1","0","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"89.0861","-1.475946","-2.980857","2282.231952","247.527147","2:15","5.63717","2.21329","5.64085","-26.73328","9.56634","19.78682","2.03037","1.07894","79.98321","-6.467036","0.55242","0.433633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11.03323","5.73988","-1.97285","50","5.4949","5.83959","-128.94826","-4.25044","-18.19431","31.96284","-22.70869","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","2e18ffe0-ec04-11f0-a0b4-9f64fd8cf2cb","86.92244",NA,NA,"9.10289",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:05:14.90","2026-01-07T15:05:14.9010000-05:00","2026-01-07T20:05:14.9010000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","a9f584be-12b4-4edc-9726-3f0d1c66fa19","54.8564","-130.14646","15.98142","5.63828","-3.39914","-11.35435","-2.20454","6.52165","-9.09715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"43","2026-01-07","15:04:47.58","2","1","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","0","0","ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"86.60107","-3.287214","-4.430083","1827.306593","251.078105","2:15","5.45277","2.19295","5.98377","-30.96691","7.0789","16.46544","-0.18715","-0.54929","78.22566","-9.03516","-1.474834","0.443941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.98052","5.13134","-1.8518","50","5.17521","9.02842","-125.10144","-8.21376","-15.51835","29.67834","-24.19552","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","1dd09a80-ec04-11f0-a0b4-9f64fd8cf2cb","84.90421",NA,NA,"8.37541",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:04:47.58","2026-01-07T15:04:47.5820000-05:00","2026-01-07T20:04:47.5820000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","e1c9c473-6bea-4cdf-b3f4-3e5248d07bff","54.51465","-126.16792","14.83917","5.45475","-7.3443","-12.09776","-2.18625","9.58607","-7.75918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.27871",NA,NA,"1.229883",NA,NA,NA,"5.90551","6.16598","3.82011","127.27721","-1.37541","2.14457","6.04277","111.49978","-10.66573","6.16495","6.63381","-10.38312","3.81529","-1.75089","0.32448","High","High","High",NA,NA,"High","Medium","Medium","20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"42","2026-01-07","15:04:32.83","1","6","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","3","2","ChangeUp","Changeup","StrikeCalled","Strikeout","Undefined","Undefined","0","0",NA,"85.37027","-1.030914","-3.162025","1884.221225","247.746698","2:15","5.50556","2.25268","5.97923","-31.82029","6.96737","13.62127","1.8967","0.45373","77.21537","-6.962226","-0.71506","0.448248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.00398","4.31453","-2.01006","50","5.40653","6.28371","-123.70866","-3.2581","-12.22352","28.02326","-25.58498","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","1505c790-ec04-11f0-a0b4-9f64fd8cf2cb","84.0884",NA,NA,"8.1549",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:04:32.83","2026-01-07T15:04:32.8340000-05:00","2026-01-07T20:04:32.8340000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","786a6e58-f1f9-4181-aa7e-b65b8a5ca1cd","54.51839","-124.728","14.01163","5.50811","-2.32746","-12.79249","-2.24671","6.72834","-6.11176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"41","2026-01-07","15:04:14.24","1","5","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","2","2","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"90.3249","-0.484142","-1.888936","2253.683651","237.095768","2:00","5.63559","2.12781","5.44565","-23.00395","12.21453","16.96028","3.26505","1.77196","81.59774","-4.784214","1.129455","0.427127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.05812","6.65559","-1.97269","50","5.57733","3.5296","-130.91927","-1.91453","-15.54126","30.59174","-20.75484","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","09d6c5e0-ec04-11f0-a0b4-9f64fd8cf2cb","88.24653",NA,NA,"8.72716",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:04:14.24","2026-01-07T15:04:14.2400000-05:00","2026-01-07T20:04:14.2400000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","0219fe09-38bd-4e2e-85bb-33d1cecda7b3","55.05077","-132.0942","15.29587","5.63555","-1.1174","-10.37742","-2.11971","4.12649","-7.77063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"40","2026-01-07","15:03:58.74","1","4","Norman, Ross","812727","Right","COA_CHA","Jones, Luke","831315","Right","COA_CHA","Undefined","2","Top","0","1","2","Sinker","Sinker","BallCalled","Undefined","Undefined","Undefined","0","0",NA,"90.0899","-1.448425","-2.91222","2212.058929","252.626092","2:30","5.53215","2.14036","5.57255","-27.57297","7.64406","20.51544","1.87945","1.12745","81.7189","-6.553965","0.747522","0.427118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11.29922","4.6628","-1.9033","50","5.38929","5.73141","-130.55761","-4.29949","-19.3058","30.07625","-24.20724","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260107-SpringsBrooksStadium-Private-1","00b43600-ec04-11f0-a0b4-9f64fd8cf2cb","88.24833",NA,NA,"8.371",NA,NA,NA,NA,NA,NA,"d0676db4-fbf7-4c59-ae9c-0b826a80adf7","2026-01-07","20:03:58.74","2026-01-07T15:03:58.7410000-05:00","2026-01-07T20:03:58.7410000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","8919c440-4fbe-48f4-bcb1-eac19506e6c3","54.92684","-131.6877","15.03813","5.53376","-3.38992","-12.10362","-2.13229","6.45681","-9.6529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-Private-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
